,Lateral_ID (i),Customer_ID (k),Customer Anomaly Status x(i)(k),N(i),Lateral Anomaly Status x(i),Affected Customers s(i),~y(1)(ik),~y(2)(ik),~y(3)(ik),~y(4)(ik),~y(1)(i),~y(2)(i),~y(3)(i),~y(4)(i)
39231,1937,2,2,19,2,14,0,0,1,0,0,5,15,0
39232,1937,3,0,19,2,14,0,0,0,0,0,5,15,0
39233,1937,4,0,19,2,14,0,0,0,0,0,5,15,0
39234,1937,5,2,19,2,14,0,0,2,0,0,5,15,0
39235,1937,6,2,19,2,14,0,0,1,0,0,5,15,0
39236,1937,7,0,19,2,14,0,0,0,0,0,5,15,0
39237,1937,8,2,19,2,14,0,0,1,0,0,5,15,0
39238,1937,9,0,19,2,14,0,0,0,0,0,5,15,0
39239,1937,10,2,19,2,14,0,0,0,0,0,5,15,0
39240,1937,11,2,19,2,14,0,0,0,0,0,5,15,0
39241,1937,12,2,19,2,14,0,1,2,0,0,5,15,0
39242,1937,13,2,19,2,14,0,1,0,0,0,5,15,0
39243,1937,14,2,19,2,14,0,0,1,0,0,5,15,0
39244,1937,15,2,19,2,14,0,0,2,0,0,5,15,0
39245,1937,16,2,19,2,14,0,1,1,0,0,5,15,0
39246,1937,17,2,19,2,14,0,0,3,0,0,5,15,0
39247,1937,18,0,19,2,14,0,0,0,0,0,5,15,0
39248,1937,19,2,19,2,14,0,1,1,0,0,5,15,0
39249,1939,1,0,33,1,13,0,0,0,0,0,0,4,5
39250,1939,2,0,33,1,13,0,0,0,0,0,0,4,5
39251,1939,3,1,33,1,13,0,0,1,1,0,0,4,5
39252,1939,4,0,33,1,13,0,0,0,0,0,0,4,5
39253,1939,5,1,33,1,13,0,0,1,0,0,0,4,5
39254,1939,6,0,33,1,13,0,0,0,0,0,0,4,5
39255,1939,7,0,33,1,13,0,0,0,0,0,0,4,5
39256,1939,8,0,33,1,13,0,0,0,0,0,0,4,5
39257,1939,9,0,33,1,13,0,0,0,0,0,0,4,5
39258,1939,10,1,33,1,13,0,0,1,1,0,0,4,5
39259,1939,11,0,33,1,13,0,0,0,0,0,0,4,5
39260,1939,12,1,33,1,13,0,0,1,0,0,0,4,5
39261,1939,13,1,33,1,13,0,0,0,1,0,0,4,5
39262,1939,14,1,33,1,13,0,0,0,0,0,0,4,5
39263,1939,15,0,33,1,13,0,0,0,0,0,0,4,5
39264,1939,16,1,33,1,13,0,0,0,0,0,0,4,5
39265,1939,17,0,33,1,13,0,0,0,0,0,0,4,5
39266,1939,18,1,33,1,13,0,0,0,0,0,0,4,5
39267,1939,19,0,33,1,13,0,0,0,0,0,0,4,5
39268,1939,20,0,33,1,13,0,0,0,0,0,0,4,5
39269,1939,21,0,33,1,13,0,0,0,0,0,0,4,5
39270,1939,22,1,33,1,13,0,0,0,1,0,0,4,5
39271,1939,23,0,33,1,13,0,0,0,0,0,0,4,5
39272,1939,24,0,33,1,13,0,0,0,0,0,0,4,5
39273,1939,25,0,33,1,13,0,0,0,0,0,0,4,5
39274,1939,26,0,33,1,13,0,0,0,0,0,0,4,5
39275,1939,27,0,33,1,13,0,0,0,0,0,0,4,5
39276,1939,28,0,33,1,13,0,0,0,0,0,0,4,5
39277,1939,29,0,33,1,13,0,0,0,0,0,0,4,5
39278,1939,30,1,33,1,13,0,0,0,1,0,0,4,5
39279,1939,31,1,33,1,13,0,0,0,0,0,0,4,5
39280,1939,32,1,33,1,13,0,0,0,0,0,0,4,5
39281,1939,33,1,33,1,13,0,0,0,0,0,0,4,5
39282,1941,1,0,2,2,1,0,0,0,0,0,2,2,2
39283,1941,2,2,2,2,1,0,2,2,2,0,2,2,2
39284,1944,1,2,18,2,16,0,0,1,2,0,13,22,31
39285,1944,2,2,18,2,16,0,3,0,1,0,13,22,31
39286,1944,3,2,18,2,16,0,1,1,6,0,13,22,31
39287,1944,4,2,18,2,16,0,0,0,1,0,13,22,31
39288,1944,5,2,18,2,16,0,0,2,3,0,13,22,31
39289,1944,6,2,18,2,16,0,1,1,1,0,13,22,31
39290,1944,7,2,18,2,16,0,1,1,1,0,13,22,31
39291,1944,8,2,18,2,16,0,2,0,1,0,13,22,31
39292,1944,9,0,18,2,16,0,0,0,0,0,13,22,31
39293,1944,10,2,18,2,16,0,1,1,0,0,13,22,31
39294,1944,11,2,18,2,16,0,0,2,3,0,13,22,31
39295,1944,12,2,18,2,16,0,2,3,1,0,13,22,31
39296,1944,13,0,18,2,16,0,0,0,0,0,13,22,31
39297,1944,14,2,18,2,16,0,1,1,0,0,13,22,31
39298,1944,15,2,18,2,16,0,0,2,2,0,13,22,31
39299,1944,16,2,18,2,16,0,0,1,2,0,13,22,31
39300,1944,17,2,18,2,16,0,1,2,4,0,13,22,31
39301,1944,18,2,18,2,16,0,0,4,3,0,13,22,31
39302,1945,1,0,17,2,9,0,0,0,0,0,5,10,0
39303,1945,2,0,17,2,9,0,0,0,0,0,5,10,0
39304,1945,3,2,17,2,9,0,0,1,0,0,5,10,0
39305,1945,4,2,17,2,9,0,0,2,0,0,5,10,0
39306,1945,5,0,17,2,9,0,0,0,0,0,5,10,0
39307,1945,6,2,17,2,9,0,1,2,0,0,5,10,0
39308,1945,7,2,17,2,9,0,0,0,0,0,5,10,0
39309,1945,8,0,17,2,9,0,0,0,0,0,5,10,0
39310,1945,9,0,17,2,9,0,0,0,0,0,5,10,0
39311,1945,10,2,17,2,9,0,0,0,0,0,5,10,0
39312,1945,11,2,17,2,9,0,2,1,0,0,5,10,0
39313,1945,12,0,17,2,9,0,0,0,0,0,5,10,0
39314,1945,13,2,17,2,9,0,0,1,0,0,5,10,0
39315,1945,14,2,17,2,9,0,2,1,0,0,5,10,0
39316,1945,15,2,17,2,9,0,0,2,0,0,5,10,0
39317,1945,16,0,17,2,9,0,0,0,0,0,5,10,0
39318,1945,17,0,17,2,9,0,0,0,0,0,5,10,0
39319,1946,1,0,48,0,0,0,0,0,0,0,0,0,0
39320,1946,2,0,48,0,0,0,0,0,0,0,0,0,0
39321,1946,3,0,48,0,0,0,0,0,0,0,0,0,0
39322,1946,4,0,48,0,0,0,0,0,0,0,0,0,0
39323,1946,5,0,48,0,0,0,0,0,0,0,0,0,0
39324,1946,6,0,48,0,0,0,0,0,0,0,0,0,0
39325,1946,7,0,48,0,0,0,0,0,0,0,0,0,0
39326,1946,8,0,48,0,0,0,0,0,0,0,0,0,0
39327,1946,9,0,48,0,0,0,0,0,0,0,0,0,0
39328,1946,10,0,48,0,0,0,0,0,0,0,0,0,0
39329,1946,11,0,48,0,0,0,0,0,0,0,0,0,0
39330,1946,12,0,48,0,0,0,0,0,0,0,0,0,0
39331,1946,13,0,48,0,0,0,0,0,0,0,0,0,0
39332,1946,14,0,48,0,0,0,0,0,0,0,0,0,0
39333,1946,15,0,48,0,0,0,0,0,0,0,0,0,0
39334,1946,16,0,48,0,0,0,0,0,0,0,0,0,0
39335,1946,17,0,48,0,0,0,0,0,0,0,0,0,0
39336,1946,18,0,48,0,0,0,0,0,0,0,0,0,0
39337,1946,19,0,48,0,0,0,0,0,0,0,0,0,0
39338,1946,20,0,48,0,0,0,0,0,0,0,0,0,0
39339,1946,21,0,48,0,0,0,0,0,0,0,0,0,0
39340,1946,22,0,48,0,0,0,0,0,0,0,0,0,0
39341,1946,23,0,48,0,0,0,0,0,0,0,0,0,0
39342,1946,24,0,48,0,0,0,0,0,0,0,0,0,0
39343,1946,25,0,48,0,0,0,0,0,0,0,0,0,0
39344,1946,26,0,48,0,0,0,0,0,0,0,0,0,0
39345,1946,27,0,48,0,0,0,0,0,0,0,0,0,0
39346,1946,28,0,48,0,0,0,0,0,0,0,0,0,0
39347,1946,29,0,48,0,0,0,0,0,0,0,0,0,0
39348,1946,30,0,48,0,0,0,0,0,0,0,0,0,0
39349,1946,31,0,48,0,0,0,0,0,0,0,0,0,0
39350,1946,32,0,48,0,0,0,0,0,0,0,0,0,0
39351,1946,33,0,48,0,0,0,0,0,0,0,0,0,0
39352,1946,34,0,48,0,0,0,0,0,0,0,0,0,0
39353,1946,35,0,48,0,0,0,0,0,0,0,0,0,0
39354,1946,36,0,48,0,0,0,0,0,0,0,0,0,0
39355,1946,37,0,48,0,0,0,0,0,0,0,0,0,0
39356,1946,38,0,48,0,0,0,0,0,0,0,0,0,0
39357,1946,39,0,48,0,0,0,0,0,0,0,0,0,0
39358,1946,40,0,48,0,0,0,0,0,0,0,0,0,0
39359,1946,41,0,48,0,0,0,0,0,0,0,0,0,0
39360,1946,42,0,48,0,0,0,0,0,0,0,0,0,0
39361,1946,43,0,48,0,0,0,0,0,0,0,0,0,0
39362,1946,44,0,48,0,0,0,0,0,0,0,0,0,0
39363,1946,45,0,48,0,0,0,0,0,0,0,0,0,0
39364,1946,46,0,48,0,0,0,0,0,0,0,0,0,0
39365,1946,47,0,48,0,0,0,0,0,0,0,0,0,0
39366,1946,48,0,48,0,0,0,0,0,0,0,0,0,0
39367,1947,1,0,38,0,0,0,0,0,0,0,0,0,0
39368,1947,2,0,38,0,0,0,0,0,0,0,0,0,0
39369,1947,3,0,38,0,0,0,0,0,0,0,0,0,0
39370,1947,4,0,38,0,0,0,0,0,0,0,0,0,0
39371,1947,5,0,38,0,0,0,0,0,0,0,0,0,0
39372,1947,6,0,38,0,0,0,0,0,0,0,0,0,0
39373,1947,7,0,38,0,0,0,0,0,0,0,0,0,0
39374,1947,8,0,38,0,0,0,0,0,0,0,0,0,0
39375,1947,9,0,38,0,0,0,0,0,0,0,0,0,0
39376,1947,10,0,38,0,0,0,0,0,0,0,0,0,0
39377,1947,11,0,38,0,0,0,0,0,0,0,0,0,0
39378,1947,12,0,38,0,0,0,0,0,0,0,0,0,0
39379,1947,13,0,38,0,0,0,0,0,0,0,0,0,0
39380,1947,14,0,38,0,0,0,0,0,0,0,0,0,0
39381,1947,15,0,38,0,0,0,0,0,0,0,0,0,0
39382,1947,16,0,38,0,0,0,0,0,0,0,0,0,0
39383,1947,17,0,38,0,0,0,0,0,0,0,0,0,0
39384,1947,18,0,38,0,0,0,0,0,0,0,0,0,0
39385,1947,19,0,38,0,0,0,0,0,0,0,0,0,0
39386,1947,20,0,38,0,0,0,0,0,0,0,0,0,0
39387,1947,21,0,38,0,0,0,0,0,0,0,0,0,0
39388,1947,22,0,38,0,0,0,0,0,0,0,0,0,0
39389,1947,23,0,38,0,0,0,0,0,0,0,0,0,0
39390,1947,24,0,38,0,0,0,0,0,0,0,0,0,0
39391,1947,25,0,38,0,0,0,0,0,0,0,0,0,0
39392,1947,26,0,38,0,0,0,0,0,0,0,0,0,0
39393,1947,27,0,38,0,0,0,0,0,0,0,0,0,0
39394,1947,28,0,38,0,0,0,0,0,0,0,0,0,0
39395,1947,29,0,38,0,0,0,0,0,0,0,0,0,0
39396,1947,30,0,38,0,0,0,0,0,0,0,0,0,0
39397,1947,31,0,38,0,0,0,0,0,0,0,0,0,0
39398,1947,32,0,38,0,0,0,0,0,0,0,0,0,0
39399,1947,33,0,38,0,0,0,0,0,0,0,0,0,0
39400,1947,34,0,38,0,0,0,0,0,0,0,0,0,0
39401,1947,35,0,38,0,0,0,0,0,0,0,0,0,0
39402,1947,36,0,38,0,0,0,0,0,0,0,0,0,0
39403,1947,37,0,38,0,0,0,0,0,0,0,0,0,0
39404,1947,38,0,38,0,0,0,0,0,0,0,0,0,0
39405,1948,1,0,22,0,0,0,0,0,0,0,0,0,0
39406,1948,2,0,22,0,0,0,0,0,0,0,0,0,0
39407,1948,3,0,22,0,0,0,0,0,0,0,0,0,0
39408,1948,4,0,22,0,0,0,0,0,0,0,0,0,0
39409,1948,5,0,22,0,0,0,0,0,0,0,0,0,0
39410,1948,6,0,22,0,0,0,0,0,0,0,0,0,0
39411,1948,7,0,22,0,0,0,0,0,0,0,0,0,0
39412,1948,8,0,22,0,0,0,0,0,0,0,0,0,0
39413,1948,9,0,22,0,0,0,0,0,0,0,0,0,0
39414,1948,10,0,22,0,0,0,0,0,0,0,0,0,0
39415,1948,11,0,22,0,0,0,0,0,0,0,0,0,0
39416,1948,12,0,22,0,0,0,0,0,0,0,0,0,0
39417,1948,13,0,22,0,0,0,0,0,0,0,0,0,0
39418,1948,14,0,22,0,0,0,0,0,0,0,0,0,0
39419,1948,15,0,22,0,0,0,0,0,0,0,0,0,0
39420,1948,16,0,22,0,0,0,0,0,0,0,0,0,0
39421,1948,17,0,22,0,0,0,0,0,0,0,0,0,0
39422,1948,18,0,22,0,0,0,0,0,0,0,0,0,0
39423,1948,19,0,22,0,0,0,0,0,0,0,0,0,0
39424,1948,20,0,22,0,0,0,0,0,0,0,0,0,0
39425,1948,21,0,22,0,0,0,0,0,0,0,0,0,0
39426,1948,22,0,22,0,0,0,0,0,0,0,0,0,0
39427,1949,1,1,11,1,10,0,0,0,1,0,0,1,1
39428,1949,2,1,11,1,10,0,0,0,0,0,0,1,1
39429,1949,3,1,11,1,10,0,0,0,0,0,0,1,1
39430,1949,4,1,11,1,10,0,0,0,0,0,0,1,1
39431,1949,5,0,11,1,10,0,0,0,0,0,0,1,1
39432,1949,6,1,11,1,10,0,0,0,0,0,0,1,1
39433,1949,7,1,11,1,10,0,0,0,0,0,0,1,1
39434,1949,8,1,11,1,10,0,0,1,0,0,0,1,1
39435,1949,9,1,11,1,10,0,0,0,0,0,0,1,1
39436,1949,10,1,11,1,10,0,0,0,0,0,0,1,1
39437,1949,11,1,11,1,10,0,0,0,0,0,0,1,1
39438,1950,1,0,30,0,0,0,0,0,0,0,0,0,0
39439,1950,2,0,30,0,0,0,0,0,0,0,0,0,0
39440,1950,3,0,30,0,0,0,0,0,0,0,0,0,0
39441,1950,4,0,30,0,0,0,0,0,0,0,0,0,0
39442,1950,5,0,30,0,0,0,0,0,0,0,0,0,0
39443,1950,6,0,30,0,0,0,0,0,0,0,0,0,0
39444,1950,7,0,30,0,0,0,0,0,0,0,0,0,0
39445,1950,8,0,30,0,0,0,0,0,0,0,0,0,0
39446,1950,9,0,30,0,0,0,0,0,0,0,0,0,0
39447,1950,10,0,30,0,0,0,0,0,0,0,0,0,0
39448,1950,11,0,30,0,0,0,0,0,0,0,0,0,0
39449,1950,12,0,30,0,0,0,0,0,0,0,0,0,0
39450,1950,13,0,30,0,0,0,0,0,0,0,0,0,0
39451,1950,14,0,30,0,0,0,0,0,0,0,0,0,0
39452,1950,15,0,30,0,0,0,0,0,0,0,0,0,0
39453,1950,16,0,30,0,0,0,0,0,0,0,0,0,0
39454,1950,17,0,30,0,0,0,0,0,0,0,0,0,0
39455,1950,18,0,30,0,0,0,0,0,0,0,0,0,0
39456,1950,19,0,30,0,0,0,0,0,0,0,0,0,0
39457,1950,20,0,30,0,0,0,0,0,0,0,0,0,0
39458,1950,21,0,30,0,0,0,0,0,0,0,0,0,0
39459,1950,22,0,30,0,0,0,0,0,0,0,0,0,0
39460,1950,23,0,30,0,0,0,0,0,0,0,0,0,0
39461,1950,24,0,30,0,0,0,0,0,0,0,0,0,0
39462,1950,25,0,30,0,0,0,0,0,0,0,0,0,0
39463,1950,26,0,30,0,0,0,0,0,0,0,0,0,0
39464,1950,27,0,30,0,0,0,0,0,0,0,0,0,0
39465,1950,28,0,30,0,0,0,0,0,0,0,0,0,0
39466,1950,29,0,30,0,0,0,0,0,0,0,0,0,0
39467,1950,30,0,30,0,0,0,0,0,0,0,0,0,0
39468,1951,1,0,24,0,0,0,0,0,0,0,0,0,0
39469,1951,2,0,24,0,0,0,0,0,0,0,0,0,0
39470,1951,3,0,24,0,0,0,0,0,0,0,0,0,0
39471,1951,4,0,24,0,0,0,0,0,0,0,0,0,0
39472,1951,5,0,24,0,0,0,0,0,0,0,0,0,0
39473,1951,6,0,24,0,0,0,0,0,0,0,0,0,0
39474,1951,7,0,24,0,0,0,0,0,0,0,0,0,0
39475,1951,8,0,24,0,0,0,0,0,0,0,0,0,0
39476,1951,9,0,24,0,0,0,0,0,0,0,0,0,0
39477,1951,10,0,24,0,0,0,0,0,0,0,0,0,0
39478,1951,11,0,24,0,0,0,0,0,0,0,0,0,0
39479,1951,12,0,24,0,0,0,0,0,0,0,0,0,0
39480,1951,13,0,24,0,0,0,0,0,0,0,0,0,0
39481,1951,14,0,24,0,0,0,0,0,0,0,0,0,0
39482,1951,15,0,24,0,0,0,0,0,0,0,0,0,0
39483,1951,16,0,24,0,0,0,0,0,0,0,0,0,0
39484,1951,17,0,24,0,0,0,0,0,0,0,0,0,0
39485,1951,18,0,24,0,0,0,0,0,0,0,0,0,0
39486,1951,19,0,24,0,0,0,0,0,0,0,0,0,0
39487,1951,20,0,24,0,0,0,0,0,0,0,0,0,0
39488,1951,21,0,24,0,0,0,0,0,0,0,0,0,0
39489,1951,22,0,24,0,0,0,0,0,0,0,0,0,0
39490,1951,23,0,24,0,0,0,0,0,0,0,0,0,0
39491,1951,24,0,24,0,0,0,0,0,0,0,0,0,0
39492,1952,1,0,2,0,0,0,0,0,0,0,0,0,0
39493,1952,2,0,2,0,0,0,0,0,0,0,0,0,0
39494,1953,1,1,8,1,8,0,0,1,0,0,0,3,0
39495,1953,2,1,8,1,8,0,0,0,0,0,0,3,0
39496,1953,3,1,8,1,8,0,0,0,0,0,0,3,0
39497,1953,4,1,8,1,8,0,0,0,0,0,0,3,0
39498,1953,5,1,8,1,8,0,0,0,0,0,0,3,0
39499,1953,6,1,8,1,8,0,0,1,0,0,0,3,0
39500,1953,7,1,8,1,8,0,0,0,0,0,0,3,0
39501,1953,8,1,8,1,8,0,0,1,0,0,0,3,0
39502,1956,1,0,29,1,23,0,0,0,0,0,0,0,14
39503,1956,2,0,29,1,23,0,0,0,0,0,0,0,14
39504,1956,3,1,29,1,23,0,0,0,1,0,0,0,14
39505,1956,4,1,29,1,23,0,0,0,1,0,0,0,14
39506,1956,5,1,29,1,23,0,0,0,1,0,0,0,14
39507,1956,6,1,29,1,23,0,0,0,1,0,0,0,14
39508,1956,7,1,29,1,23,0,0,0,0,0,0,0,14
39509,1956,8,1,29,1,23,0,0,0,1,0,0,0,14
39510,1956,9,1,29,1,23,0,0,0,2,0,0,0,14
39511,1956,10,1,29,1,23,0,0,0,0,0,0,0,14
39512,1956,11,1,29,1,23,0,0,0,0,0,0,0,14
39513,1956,12,1,29,1,23,0,0,0,0,0,0,0,14
39514,1956,13,1,29,1,23,0,0,0,0,0,0,0,14
39515,1956,14,1,29,1,23,0,0,0,0,0,0,0,14
39516,1956,15,0,29,1,23,0,0,0,0,0,0,0,14
39517,1956,16,1,29,1,23,0,0,0,0,0,0,0,14
39518,1956,17,0,29,1,23,0,0,0,0,0,0,0,14
39519,1956,18,1,29,1,23,0,0,0,2,0,0,0,14
39520,1956,19,1,29,1,23,0,0,0,0,0,0,0,14
39521,1956,20,0,29,1,23,0,0,0,0,0,0,0,14
39522,1956,21,1,29,1,23,0,0,0,0,0,0,0,14
39523,1956,22,1,29,1,23,0,0,0,0,0,0,0,14
39524,1956,23,1,29,1,23,0,0,0,0,0,0,0,14
39525,1956,24,1,29,1,23,0,0,0,1,0,0,0,14
39526,1956,25,0,29,1,23,0,0,0,0,0,0,0,14
39527,1956,26,1,29,1,23,0,0,0,1,0,0,0,14
39528,1956,27,1,29,1,23,0,0,0,3,0,0,0,14
39529,1956,28,1,29,1,23,0,0,0,0,0,0,0,14
39530,1956,29,1,29,1,23,0,0,0,0,0,0,0,14
39531,1957,1,0,45,0,0,0,0,0,0,0,0,0,0
39532,1957,2,0,45,0,0,0,0,0,0,0,0,0,0
39533,1957,3,0,45,0,0,0,0,0,0,0,0,0,0
39534,1957,4,0,45,0,0,0,0,0,0,0,0,0,0
39535,1957,5,0,45,0,0,0,0,0,0,0,0,0,0
39536,1957,6,0,45,0,0,0,0,0,0,0,0,0,0
39537,1957,7,0,45,0,0,0,0,0,0,0,0,0,0
39538,1957,8,0,45,0,0,0,0,0,0,0,0,0,0
39539,1957,9,0,45,0,0,0,0,0,0,0,0,0,0
39540,1957,10,0,45,0,0,0,0,0,0,0,0,0,0
39541,1957,11,0,45,0,0,0,0,0,0,0,0,0,0
39542,1957,12,0,45,0,0,0,0,0,0,0,0,0,0
39543,1957,13,0,45,0,0,0,0,0,0,0,0,0,0
39544,1957,14,0,45,0,0,0,0,0,0,0,0,0,0
39545,1957,15,0,45,0,0,0,0,0,0,0,0,0,0
39546,1957,16,0,45,0,0,0,0,0,0,0,0,0,0
39547,1957,17,0,45,0,0,0,0,0,0,0,0,0,0
39548,1957,18,0,45,0,0,0,0,0,0,0,0,0,0
39549,1957,19,0,45,0,0,0,0,0,0,0,0,0,0
39550,1957,20,0,45,0,0,0,0,0,0,0,0,0,0
39551,1957,21,0,45,0,0,0,0,0,0,0,0,0,0
39552,1957,22,0,45,0,0,0,0,0,0,0,0,0,0
39553,1957,23,0,45,0,0,0,0,0,0,0,0,0,0
39554,1957,24,0,45,0,0,0,0,0,0,0,0,0,0
39555,1957,25,0,45,0,0,0,0,0,0,0,0,0,0
39556,1957,26,0,45,0,0,0,0,0,0,0,0,0,0
39557,1957,27,0,45,0,0,0,0,0,0,0,0,0,0
39558,1957,28,0,45,0,0,0,0,0,0,0,0,0,0
39559,1957,29,0,45,0,0,0,0,0,0,0,0,0,0
39560,1957,30,0,45,0,0,0,0,0,0,0,0,0,0
39561,1957,31,0,45,0,0,0,0,0,0,0,0,0,0
39562,1957,32,0,45,0,0,0,0,0,0,0,0,0,0
39563,1957,33,0,45,0,0,0,0,0,0,0,0,0,0
39564,1957,34,0,45,0,0,0,0,0,0,0,0,0,0
39565,1957,35,0,45,0,0,0,0,0,0,0,0,0,0
39566,1957,36,0,45,0,0,0,0,0,0,0,0,0,0
39567,1957,37,0,45,0,0,0,0,0,0,0,0,0,0
39568,1957,38,0,45,0,0,0,0,0,0,0,0,0,0
39569,1957,39,0,45,0,0,0,0,0,0,0,0,0,0
39570,1957,40,0,45,0,0,0,0,0,0,0,0,0,0
39571,1957,41,0,45,0,0,0,0,0,0,0,0,0,0
39572,1957,42,0,45,0,0,0,0,0,0,0,0,0,0
39573,1957,43,0,45,0,0,0,0,0,0,0,0,0,0
39574,1957,44,0,45,0,0,0,0,0,0,0,0,0,0
39575,1957,45,0,45,0,0,0,0,0,0,0,0,0,0
39576,1958,1,1,35,1,29,0,0,0,0,0,0,0,15
39577,1958,2,1,35,1,29,0,0,0,0,0,0,0,15
39578,1958,3,1,35,1,29,0,0,0,0,0,0,0,15
39579,1958,4,1,35,1,29,0,0,0,0,0,0,0,15
39580,1958,5,1,35,1,29,0,0,0,0,0,0,0,15
39581,1958,6,1,35,1,29,0,0,0,1,0,0,0,15
39582,1958,7,1,35,1,29,0,0,0,1,0,0,0,15
39583,1958,8,1,35,1,29,0,0,0,0,0,0,0,15
39584,1958,9,1,35,1,29,0,0,0,1,0,0,0,15
39585,1958,10,1,35,1,29,0,0,0,1,0,0,0,15
39586,1958,11,0,35,1,29,0,0,0,0,0,0,0,15
39587,1958,12,1,35,1,29,0,0,0,0,0,0,0,15
39588,1958,13,1,35,1,29,0,0,0,0,0,0,0,15
39589,1958,14,0,35,1,29,0,0,0,0,0,0,0,15
39590,1958,15,1,35,1,29,0,0,0,1,0,0,0,15
39591,1958,16,1,35,1,29,0,0,0,1,0,0,0,15
39592,1958,17,1,35,1,29,0,0,0,1,0,0,0,15
39593,1958,18,1,35,1,29,0,0,0,0,0,0,0,15
39594,1958,19,0,35,1,29,0,0,0,0,0,0,0,15
39595,1958,20,0,35,1,29,0,0,0,0,0,0,0,15
39596,1958,21,1,35,1,29,0,0,0,1,0,0,0,15
39597,1958,22,1,35,1,29,0,0,0,1,0,0,0,15
39598,1958,23,1,35,1,29,0,0,0,0,0,0,0,15
39599,1958,24,1,35,1,29,0,0,0,1,0,0,0,15
39600,1958,25,1,35,1,29,0,0,0,1,0,0,0,15
39601,1958,26,1,35,1,29,0,0,0,2,0,0,0,15
39602,1958,27,1,35,1,29,0,0,0,1,0,0,0,15
39603,1958,28,1,35,1,29,0,0,0,0,0,0,0,15
39604,1958,29,1,35,1,29,0,0,0,1,0,0,0,15
39605,1958,30,0,35,1,29,0,0,0,0,0,0,0,15
39606,1958,31,1,35,1,29,0,0,0,0,0,0,0,15
39607,1958,32,1,35,1,29,0,0,0,0,0,0,0,15
39608,1958,33,1,35,1,29,0,0,0,0,0,0,0,15
39609,1958,34,0,35,1,29,0,0,0,0,0,0,0,15
39610,1958,35,1,35,1,29,0,0,0,0,0,0,0,15
39611,1961,1,0,32,2,17,0,0,0,0,0,11,28,28
39612,1961,2,2,32,2,17,0,1,1,1,0,11,28,28
39613,1961,3,0,32,2,17,0,0,0,0,0,11,28,28
39614,1961,4,0,32,2,17,0,0,0,0,0,11,28,28
39615,1961,5,2,32,2,17,0,0,2,2,0,11,28,28
39616,1961,6,0,32,2,17,0,0,0,0,0,11,28,28
39617,1961,7,2,32,2,17,0,1,1,3,0,11,28,28
39618,1961,8,2,32,2,17,0,1,5,4,0,11,28,28
39619,1961,9,2,32,2,17,0,1,2,0,0,11,28,28
39620,1961,10,0,32,2,17,0,0,0,0,0,11,28,28
39621,1961,11,0,32,2,17,0,0,0,0,0,11,28,28
39622,1961,12,2,32,2,17,0,1,3,4,0,11,28,28
39623,1961,13,0,32,2,17,0,0,0,0,0,11,28,28
39624,1961,14,0,32,2,17,0,0,0,0,0,11,28,28
39625,1961,15,2,32,2,17,0,1,1,2,0,11,28,28
39626,1961,16,2,32,2,17,0,0,0,1,0,11,28,28
39627,1961,17,2,32,2,17,0,0,2,0,0,11,28,28
39628,1961,18,2,32,2,17,0,0,1,0,0,11,28,28
39629,1961,19,2,32,2,17,0,1,1,0,0,11,28,28
39630,1961,20,2,32,2,17,0,1,2,2,0,11,28,28
39631,1961,21,2,32,2,17,0,1,2,2,0,11,28,28
39632,1961,22,2,32,2,17,0,0,1,2,0,11,28,28
39633,1961,23,0,32,2,17,0,0,0,0,0,11,28,28
39634,1961,24,0,32,2,17,0,0,0,0,0,11,28,28
39635,1961,25,0,32,2,17,0,0,0,0,0,11,28,28
39636,1961,26,2,32,2,17,0,0,2,2,0,11,28,28
39637,1961,27,0,32,2,17,0,0,0,0,0,11,28,28
39638,1961,28,0,32,2,17,0,0,0,0,0,11,28,28
39639,1961,29,2,32,2,17,0,1,1,3,0,11,28,28
39640,1961,30,0,32,2,17,0,0,0,0,0,11,28,28
39641,1961,31,0,32,2,17,0,0,0,0,0,11,28,28
39642,1961,32,2,32,2,17,0,1,1,0,0,11,28,28
39643,1963,1,0,2,2,1,0,0,0,0,0,1,2,6
39644,1963,2,2,2,2,1,0,1,2,6,0,1,2,6
39645,1964,1,0,21,2,8,0,0,0,0,0,6,9,24
39646,1964,2,0,21,2,8,0,0,0,0,0,6,9,24
39647,1964,3,2,21,2,8,0,0,0,1,0,6,9,24
39648,1964,4,2,21,2,8,0,1,0,4,0,6,9,24
39649,1964,5,2,21,2,8,0,1,2,3,0,6,9,24
39650,1964,6,0,21,2,8,0,0,0,0,0,6,9,24
39651,1964,7,0,21,2,8,0,0,0,0,0,6,9,24
39652,1964,8,2,21,2,8,0,1,1,4,0,6,9,24
39653,1964,9,0,21,2,8,0,0,0,0,0,6,9,24
39654,1964,10,2,21,2,8,0,0,3,2,0,6,9,24
39655,1964,11,2,21,2,8,0,0,1,1,0,6,9,24
39656,1964,12,0,21,2,8,0,0,0,0,0,6,9,24
39657,1964,13,2,21,2,8,0,0,2,6,0,6,9,24
39658,1964,14,0,21,2,8,0,0,0,0,0,6,9,24
39659,1964,15,0,21,2,8,0,0,0,0,0,6,9,24
39660,1964,16,0,21,2,8,0,0,0,0,0,6,9,24
39661,1964,17,2,21,2,8,0,3,0,3,0,6,9,24
39662,1964,18,0,21,2,8,0,0,0,0,0,6,9,24
39663,1964,19,0,21,2,8,0,0,0,0,0,6,9,24
